session_id,user_id,session_start,session_end,session_duration_minutes,features_accessed,analysis_jobs_submitted,pages_viewed,device_type,browser,created_at
2565,667,2025-06-29 03:45:27,2025-06-29 03:54:27,9,"F3,F4,F5,F1",1,20,tablet,Chrome,2025-11-03 12:53:08.466806
2566,872,2025-06-25 12:22:52,2025-06-25 13:26:52,64,F2,5,20,mobile,Firefox,2025-11-03 12:53:08.466806
2567,469,2025-10-23 15:11:14,2025-10-23 15:24:14,13,F1,2,15,mobile,Safari,2025-11-03 12:53:08.466806
2568,494,2025-07-09 05:40:40,2025-07-09 06:19:40,39,"F1,F2,F3",0,11,desktop,Edge,2025-11-03 12:53:08.466806
2569,242,2025-08-19 03:29:58,2025-08-19 04:11:58,42,"F5,F4,F3",2,5,tablet,Chrome,2025-11-03 12:53:08.466806
2570,994,2025-07-24 16:25:12,2025-07-24 16:50:12,25,"F3,F1,F5,F2",1,14,tablet,Firefox,2025-11-03 12:53:08.466806
2571,563,2025-06-26 21:56:33,2025-06-26 22:28:33,32,"F5,F1",4,2,tablet,Chrome,2025-11-03 12:53:08.466806
2572,125,2025-09-03 05:29:54,2025-09-03 06:31:54,62,F5,5,10,tablet,Safari,2025-11-03 12:53:08.466806
2573,76,2025-06-09 01:02:57,2025-06-09 01:28:57,26,F1,3,7,tablet,Edge,2025-11-03 12:53:08.466806
2574,340,2025-08-21 10:17:29,2025-08-21 10:33:29,16,"F1,F5",1,13,tablet,Firefox,2025-11-03 12:53:08.466806
2575,427,2025-06-10 23:48:48,2025-06-11 00:02:48,14,"F3,F1,F5",2,10,desktop,Chrome,2025-11-03 12:53:08.466806
2576,527,2025-10-25 16:34:12,2025-10-25 16:59:12,25,"F3,F5,F2,F1",0,5,tablet,Edge,2025-11-03 12:53:08.466806
2577,197,2025-10-05 22:43:24,2025-10-05 23:09:24,26,"F1,F5,F4",3,2,tablet,Chrome,2025-11-03 12:53:08.466806
2578,50,2025-06-15 18:15:11,2025-06-15 18:58:11,43,"F5,F1,F4,F3",1,6,desktop,Chrome,2025-11-03 12:53:08.466806
2579,916,2025-11-02 11:25:55,2025-11-02 11:30:55,5,F5,0,7,desktop,Firefox,2025-11-03 12:53:08.466806
2580,804,2025-08-25 04:54:01,2025-08-25 06:14:01,80,"F5,F3,F1,F4",4,9,desktop,Safari,2025-11-03 12:53:08.466806
2581,565,2025-08-02 01:42:21,2025-08-02 01:58:21,16,"F2,F4",1,7,desktop,Edge,2025-11-03 12:53:08.466806
2582,510,2025-07-23 16:09:29,2025-07-23 16:33:29,24,"F4,F1,F2,F3",1,7,tablet,Chrome,2025-11-03 12:53:08.466806
2583,557,2025-06-21 18:22:55,2025-06-21 19:40:55,78,F1,3,14,desktop,Firefox,2025-11-03 12:53:08.466806
2584,713,2025-05-08 18:30:35,2025-05-08 19:37:35,67,"F1,F5,F3,F4",0,19,mobile,Chrome,2025-11-03 12:53:08.466806
2585,955,2025-06-06 19:53:19,2025-06-06 21:00:19,67,"F3,F2,F1,F5",3,16,tablet,Edge,2025-11-03 12:53:08.466806
2586,980,2025-10-31 01:09:43,2025-10-31 02:14:43,65,F5,0,3,desktop,Chrome,2025-11-03 12:53:08.466806
2587,847,2025-06-26 12:17:59,2025-06-26 13:03:59,46,F5,4,12,desktop,Chrome,2025-11-03 12:53:08.466806
2588,868,2025-07-24 16:34:50,2025-07-24 17:42:50,68,"F1,F5",1,12,tablet,Edge,2025-11-03 12:53:08.466806
2589,325,2025-09-01 23:39:04,2025-09-02 00:01:04,22,F2,0,4,tablet,Edge,2025-11-03 12:53:08.466806
2590,395,2025-08-09 23:50:38,2025-08-10 00:34:38,44,"F4,F2,F1",3,2,mobile,Safari,2025-11-03 12:53:08.466806
2591,902,2025-05-15 04:26:29,2025-05-15 04:52:29,26,F3,1,14,mobile,Chrome,2025-11-03 12:53:08.466806
2592,284,2025-07-09 16:09:01,2025-07-09 17:02:01,53,"F4,F1,F3,F5",4,3,tablet,Chrome,2025-11-03 12:53:08.466806
2593,416,2025-06-29 07:04:09,2025-06-29 08:17:09,73,"F4,F3,F1",2,4,mobile,Firefox,2025-11-03 12:53:08.466806
2594,382,2025-08-13 21:40:07,2025-08-13 22:58:07,78,"F2,F1",4,17,desktop,Safari,2025-11-03 12:53:08.466806
2595,51,2025-09-21 01:42:05,2025-09-21 01:56:05,14,"F2,F4",4,19,tablet,Chrome,2025-11-03 12:53:08.466806
2596,592,2025-05-11 03:17:37,2025-05-11 04:25:37,68,"F3,F2,F5,F1",2,9,mobile,Edge,2025-11-03 12:53:08.466806
2597,460,2025-06-12 08:08:36,2025-06-12 09:37:36,89,"F2,F5,F3,F1",3,10,tablet,Safari,2025-11-03 12:53:08.466806
2598,750,2025-08-06 09:29:35,2025-08-06 10:03:35,34,F5,1,18,desktop,Chrome,2025-11-03 12:53:08.466806
2599,73,2025-05-31 02:51:41,2025-05-31 03:17:41,26,"F3,F1",4,4,tablet,Firefox,2025-11-03 12:53:08.466806
2600,31,2025-10-25 18:46:10,2025-10-25 20:16:10,90,"F4,F5,F2",5,6,tablet,Firefox,2025-11-03 12:53:08.466806
2601,918,2025-09-04 07:17:12,2025-09-04 07:28:12,11,"F1,F4,F5,F3",1,19,desktop,Chrome,2025-11-03 12:53:08.466806
2602,749,2025-07-15 00:21:38,2025-07-15 00:30:38,9,F5,4,20,tablet,Chrome,2025-11-03 12:53:08.466806
2603,147,2025-09-16 18:32:13,2025-09-16 19:52:13,80,"F5,F3",2,7,desktop,Safari,2025-11-03 12:53:08.466806
2604,254,2025-07-13 03:12:34,2025-07-13 03:29:34,17,"F5,F2",3,4,mobile,Safari,2025-11-03 12:53:08.466806
2605,229,2025-07-16 01:41:08,2025-07-16 03:01:08,80,"F1,F3,F5",2,17,desktop,Firefox,2025-11-03 12:53:08.466806
2606,614,2025-07-06 19:05:35,2025-07-06 19:28:35,23,"F1,F2,F3",3,5,desktop,Chrome,2025-11-03 12:53:08.466806
2607,384,2025-10-19 23:16:52,2025-10-20 00:36:52,80,"F4,F3",2,19,mobile,Chrome,2025-11-03 12:53:08.466806
2608,103,2025-08-19 19:22:45,2025-08-19 19:43:45,21,F1,3,19,tablet,Chrome,2025-11-03 12:53:08.467806
2609,312,2025-07-14 17:16:12,2025-07-14 18:07:12,51,F5,0,7,mobile,Edge,2025-11-03 12:53:08.467806
2610,230,2025-10-20 20:47:26,2025-10-20 21:18:26,31,"F1,F2,F3,F5",1,12,tablet,Chrome,2025-11-03 12:53:08.467806
2611,749,2025-08-29 05:03:04,2025-08-29 06:02:04,59,"F3,F1",4,4,desktop,Chrome,2025-11-03 12:53:08.467806
2612,197,2025-09-24 10:31:05,2025-09-24 10:38:05,7,"F1,F4",1,10,desktop,Edge,2025-11-03 12:53:08.467806
2613,593,2025-05-14 02:41:48,2025-05-14 03:16:48,35,"F1,F2,F3,F5",1,7,mobile,Safari,2025-11-03 12:53:08.467806
2614,310,2025-05-27 12:20:37,2025-05-27 13:32:37,72,"F4,F2,F5,F3",1,10,desktop,Chrome,2025-11-03 12:53:08.467806
2615,30,2025-09-06 07:12:40,2025-09-06 08:27:40,75,"F2,F3",3,18,desktop,Chrome,2025-11-03 12:53:08.467806
2616,738,2025-09-12 16:48:45,2025-09-12 17:34:45,46,"F3,F5,F2,F4",2,12,tablet,Chrome,2025-11-03 12:53:08.467806
2617,668,2025-09-04 09:26:03,2025-09-04 10:50:03,84,F4,4,6,tablet,Chrome,2025-11-03 12:53:08.467806
2618,26,2025-10-27 15:35:47,2025-10-27 16:27:47,52,F4,2,5,tablet,Chrome,2025-11-03 12:53:08.467806
2619,58,2025-08-26 17:27:11,2025-08-26 18:29:11,62,"F1,F2,F5",3,19,tablet,Chrome,2025-11-03 12:53:08.467806
2620,150,2025-06-08 15:04:16,2025-06-08 16:11:16,67,"F4,F5,F1",4,11,mobile,Firefox,2025-11-03 12:53:08.467806
2621,62,2025-10-27 21:44:28,2025-10-27 21:53:28,9,F4,0,2,desktop,Chrome,2025-11-03 12:53:08.467806
2622,744,2025-07-07 08:34:30,2025-07-07 09:13:30,39,"F5,F1,F4",5,20,desktop,Safari,2025-11-03 12:53:08.467806
2623,687,2025-06-23 09:56:29,2025-06-23 10:46:29,50,F1,5,17,desktop,Firefox,2025-11-03 12:53:08.467806
2624,972,2025-06-11 00:17:47,2025-06-11 00:27:47,10,"F3,F1",1,18,mobile,Safari,2025-11-03 12:53:08.467806
2625,691,2025-08-12 11:57:40,2025-08-12 12:36:40,39,"F1,F5,F3,F4",2,18,mobile,Chrome,2025-11-03 12:53:08.467806
2626,132,2025-09-18 07:42:22,2025-09-18 08:22:22,40,F2,0,8,mobile,Safari,2025-11-03 12:53:08.467806
2627,415,2025-07-09 00:50:17,2025-07-09 02:13:17,83,"F2,F1,F5",2,9,desktop,Safari,2025-11-03 12:53:08.467806
2628,770,2025-10-29 08:56:40,2025-10-29 09:33:40,37,F1,5,2,tablet,Firefox,2025-11-03 12:53:08.467806
2629,147,2025-09-11 11:43:07,2025-09-11 13:08:07,85,"F5,F3",2,4,tablet,Chrome,2025-11-03 12:53:08.467806
2630,631,2025-09-24 12:12:23,2025-09-24 13:19:23,67,"F2,F1",2,3,mobile,Chrome,2025-11-03 12:53:08.467806
2631,143,2025-09-10 12:26:56,2025-09-10 12:54:56,28,"F5,F2,F4,F3",4,1,tablet,Firefox,2025-11-03 12:53:08.467806
2632,741,2025-06-22 13:20:29,2025-06-22 14:44:29,84,"F3,F1",4,20,desktop,Edge,2025-11-03 12:53:08.467806
2633,314,2025-08-04 18:21:23,2025-08-04 18:49:23,28,F3,1,6,tablet,Firefox,2025-11-03 12:53:08.467806
2634,959,2025-06-29 11:20:26,2025-06-29 12:38:26,78,"F1,F3,F5,F4",0,11,mobile,Chrome,2025-11-03 12:53:08.467806
2635,831,2025-09-19 10:34:10,2025-09-19 11:03:10,29,"F2,F3,F4,F5",1,2,mobile,Chrome,2025-11-03 12:53:08.467806
2636,931,2025-08-17 22:37:30,2025-08-17 22:44:30,7,"F1,F4",1,11,tablet,Safari,2025-11-03 12:53:08.467806
2637,923,2025-09-27 15:43:36,2025-09-27 16:33:36,50,F2,0,14,tablet,Edge,2025-11-03 12:53:08.467806
2638,813,2025-10-18 21:58:05,2025-10-18 22:05:05,7,"F2,F3,F4,F1",0,3,tablet,Firefox,2025-11-03 12:53:08.467806
2639,870,2025-08-22 00:12:31,2025-08-22 01:16:31,64,"F5,F4",3,17,tablet,Edge,2025-11-03 12:53:08.467806
2640,434,2025-10-22 16:45:23,2025-10-22 16:56:23,11,"F2,F1,F5,F3",2,2,mobile,Chrome,2025-11-03 12:53:08.467806
2641,168,2025-08-24 00:27:48,2025-08-24 01:44:48,77,"F5,F4,F1,F2",3,2,tablet,Chrome,2025-11-03 12:53:08.467806
2642,362,2025-06-17 15:49:16,2025-06-17 16:17:16,28,"F2,F5",2,6,mobile,Edge,2025-11-03 12:53:08.467806
2643,196,2025-10-21 11:09:45,2025-10-21 12:21:45,72,"F1,F5",0,16,desktop,Safari,2025-11-03 12:53:08.467806
2644,32,2025-10-29 20:34:40,2025-10-29 20:39:40,5,"F1,F5",2,14,tablet,Safari,2025-11-03 12:53:08.467806
2645,438,2025-07-06 20:03:51,2025-07-06 20:26:51,23,"F5,F4,F2",5,2,tablet,Safari,2025-11-03 12:53:08.467806
2646,525,2025-09-15 12:16:15,2025-09-15 12:48:15,32,F4,4,3,mobile,Chrome,2025-11-03 12:53:08.467806
2647,428,2025-08-08 18:27:38,2025-08-08 19:39:38,72,"F1,F4",1,9,tablet,Safari,2025-11-03 12:53:08.467806
2648,830,2025-09-30 08:10:38,2025-09-30 09:36:38,86,"F2,F5,F3",4,1,mobile,Firefox,2025-11-03 12:53:08.467806
2649,430,2025-09-01 04:28:24,2025-09-01 05:34:24,66,F3,1,4,tablet,Firefox,2025-11-03 12:53:08.467806
2650,556,2025-07-11 13:15:57,2025-07-11 14:27:57,72,"F1,F5,F4,F3",1,8,desktop,Firefox,2025-11-03 12:53:08.467806
2651,129,2025-10-19 13:40:17,2025-10-19 13:53:17,13,F1,2,14,mobile,Safari,2025-11-03 12:53:08.467806
2652,941,2025-09-24 19:53:51,2025-09-24 21:08:51,75,"F5,F4,F1,F2",0,4,mobile,Chrome,2025-11-03 12:53:08.467806
2653,731,2025-07-26 10:11:35,2025-07-26 11:14:35,63,"F4,F2",1,10,tablet,Safari,2025-11-03 12:53:08.467806
2654,452,2025-09-17 16:00:03,2025-09-17 16:48:03,48,"F3,F1,F5,F2",0,15,desktop,Safari,2025-11-03 12:53:08.467806
2655,492,2025-07-13 01:39:59,2025-07-13 03:02:59,83,"F1,F4,F2,F3",4,19,mobile,Firefox,2025-11-03 12:53:08.467806
2656,554,2025-09-29 04:23:41,2025-09-29 05:52:41,89,"F2,F4,F5,F3",5,12,desktop,Safari,2025-11-03 12:53:08.467806
2657,200,2025-08-08 22:21:57,2025-08-08 23:08:57,47,F4,0,17,tablet,Firefox,2025-11-03 12:53:08.467806
2658,674,2025-08-07 21:36:04,2025-08-07 22:43:04,67,"F3,F4,F5",1,6,mobile,Safari,2025-11-03 12:53:08.467806
2659,388,2025-10-17 20:30:56,2025-10-17 21:44:56,74,F1,3,3,mobile,Chrome,2025-11-03 12:53:08.467806
2660,560,2025-05-15 23:03:54,2025-05-15 23:24:54,21,"F3,F4",1,6,mobile,Edge,2025-11-03 12:53:08.467806
2661,616,2025-08-26 20:53:39,2025-08-26 21:14:39,21,"F3,F5",1,19,mobile,Safari,2025-11-03 12:53:08.467806
2662,649,2025-09-01 15:34:50,2025-09-01 15:52:50,18,"F4,F3,F5,F1",1,13,mobile,Safari,2025-11-03 12:53:08.467806
2663,889,2025-09-07 04:34:17,2025-09-07 05:56:17,82,"F5,F2",0,4,mobile,Chrome,2025-11-03 12:53:08.467806
2664,183,2025-05-24 16:23:00,2025-05-24 16:51:00,28,"F4,F5,F1,F3",5,5,desktop,Edge,2025-11-03 12:53:08.467806
2665,28,2025-10-26 05:28:34,2025-10-26 06:22:34,54,"F2,F3",1,17,desktop,Safari,2025-11-03 12:53:08.467806
2666,242,2025-07-17 14:50:54,2025-07-17 14:58:54,8,"F3,F4,F2,F1",3,20,mobile,Safari,2025-11-03 12:53:08.467806
2667,39,2025-08-20 16:31:07,2025-08-20 16:54:07,23,"F3,F2",0,3,tablet,Chrome,2025-11-03 12:53:08.467806
2668,274,2025-06-01 05:30:54,2025-06-01 05:37:54,7,F1,0,18,tablet,Firefox,2025-11-03 12:53:08.467806
2669,771,2025-08-16 09:05:54,2025-08-16 10:11:54,66,"F5,F4",5,20,desktop,Safari,2025-11-03 12:53:08.467806
2670,905,2025-10-20 14:28:22,2025-10-20 15:14:22,46,"F2,F4,F1,F3",4,9,mobile,Firefox,2025-11-03 12:53:08.467806
2671,752,2025-06-30 13:57:49,2025-06-30 15:08:49,71,F1,1,1,tablet,Firefox,2025-11-03 12:53:08.467806
2672,946,2025-10-30 00:55:46,2025-10-30 01:50:46,55,"F3,F2,F5",5,8,desktop,Safari,2025-11-03 12:53:08.467806
2673,64,2025-10-29 09:53:56,2025-10-29 11:22:56,89,"F3,F1,F4",4,12,tablet,Safari,2025-11-03 12:53:08.467806
2674,12,2025-08-08 20:57:43,2025-08-08 21:46:43,49,"F4,F2,F1",5,4,tablet,Edge,2025-11-03 12:53:08.467806
2675,367,2025-05-18 08:20:55,2025-05-18 09:43:55,83,"F1,F3",2,4,desktop,Safari,2025-11-03 12:53:08.467806
2676,193,2025-06-27 05:31:47,2025-06-27 06:39:47,68,F1,2,20,tablet,Chrome,2025-11-03 12:53:08.467806
2677,337,2025-06-29 18:13:14,2025-06-29 18:30:14,17,"F5,F4,F1,F2",0,15,tablet,Firefox,2025-11-03 12:53:08.467806
2678,120,2025-05-27 21:26:38,2025-05-27 22:28:38,62,"F1,F2",0,18,tablet,Chrome,2025-11-03 12:53:08.467806
2679,178,2025-05-29 03:14:31,2025-05-29 03:29:31,15,"F5,F4,F3",2,13,desktop,Safari,2025-11-03 12:53:08.467806
2680,390,2025-06-08 11:37:24,2025-06-08 11:49:24,12,"F3,F1,F5",3,19,desktop,Edge,2025-11-03 12:53:08.467806
2681,174,2025-08-08 21:49:01,2025-08-08 21:55:01,6,"F5,F4,F3",3,17,desktop,Edge,2025-11-03 12:53:08.467806
2682,2,2025-07-13 09:30:36,2025-07-13 09:40:36,10,"F1,F4,F3,F2",3,12,desktop,Firefox,2025-11-03 12:53:08.467806
2683,495,2025-06-02 01:33:55,2025-06-02 02:49:55,76,"F3,F1,F2,F4",2,7,desktop,Safari,2025-11-03 12:53:08.467806
2684,585,2025-09-12 20:00:36,2025-09-12 21:02:36,62,"F2,F1,F5",5,1,mobile,Chrome,2025-11-03 12:53:08.467806
2685,208,2025-09-03 22:46:54,2025-09-03 22:52:54,6,"F1,F4",4,15,desktop,Firefox,2025-11-03 12:53:08.467806
2686,436,2025-07-14 03:55:15,2025-07-14 04:03:15,8,"F2,F1,F4",0,18,tablet,Edge,2025-11-03 12:53:08.467806
2687,60,2025-09-18 19:23:59,2025-09-18 19:48:59,25,"F3,F1,F5",1,15,mobile,Edge,2025-11-03 12:53:08.467806
2688,924,2025-05-18 07:02:16,2025-05-18 08:29:16,87,"F5,F2,F4,F1",1,18,desktop,Edge,2025-11-03 12:53:08.467806
2689,651,2025-09-04 11:49:57,2025-09-04 12:53:57,64,"F4,F2,F5,F3",5,20,desktop,Firefox,2025-11-03 12:53:08.467806
2690,241,2025-10-06 06:27:34,2025-10-06 07:31:34,64,"F3,F4",5,7,desktop,Firefox,2025-11-03 12:53:08.467806
2691,69,2025-09-10 23:50:12,2025-09-11 01:18:12,88,"F1,F3",1,10,tablet,Edge,2025-11-03 12:53:08.467806
2692,442,2025-10-17 21:20:56,2025-10-17 22:16:56,56,"F5,F3,F4",1,7,tablet,Chrome,2025-11-03 12:53:08.467806
2693,820,2025-06-15 17:17:02,2025-06-15 18:08:02,51,F4,1,3,mobile,Firefox,2025-11-03 12:53:08.467806
2694,579,2025-07-13 04:35:03,2025-07-13 04:45:03,10,"F5,F1,F4,F2",0,9,desktop,Safari,2025-11-03 12:53:08.467806
2695,547,2025-05-20 00:28:57,2025-05-20 00:43:57,15,"F5,F1,F3,F2",5,4,mobile,Chrome,2025-11-03 12:53:08.467806
2696,904,2025-07-28 22:27:11,2025-07-28 23:53:11,86,"F1,F4,F3",4,6,desktop,Chrome,2025-11-03 12:53:08.467806
2697,260,2025-05-26 12:27:45,2025-05-26 12:54:45,27,"F3,F4,F5",0,8,mobile,Safari,2025-11-03 12:53:08.467806
2698,994,2025-10-31 17:38:19,2025-10-31 17:47:19,9,"F3,F2,F5",4,20,mobile,Edge,2025-11-03 12:53:08.467806
2699,2,2025-09-11 08:38:10,2025-09-11 09:27:10,49,"F3,F2",0,5,mobile,Edge,2025-11-03 12:53:08.467806
2700,425,2025-09-08 23:11:54,2025-09-09 00:12:54,61,"F2,F5,F1",0,16,desktop,Firefox,2025-11-03 12:53:08.467806
2701,186,2025-07-27 19:59:52,2025-07-27 20:48:52,49,F2,0,10,tablet,Safari,2025-11-03 12:53:08.468806
2702,862,2025-05-15 15:15:34,2025-05-15 16:43:34,88,"F1,F2,F5",5,2,tablet,Chrome,2025-11-03 12:53:08.468806
2703,254,2025-09-19 03:58:28,2025-09-19 04:31:28,33,"F2,F5",1,13,desktop,Edge,2025-11-03 12:53:08.468806
2704,356,2025-07-29 10:35:02,2025-07-29 10:55:02,20,"F5,F2",0,6,mobile,Firefox,2025-11-03 12:53:08.468806
2705,84,2025-09-17 19:48:39,2025-09-17 20:22:39,34,"F1,F4",2,19,tablet,Safari,2025-11-03 12:53:08.468806
2706,319,2025-06-07 19:47:56,2025-06-07 20:51:56,64,"F2,F3,F4",4,5,tablet,Chrome,2025-11-03 12:53:08.468806
2707,488,2025-08-13 01:08:49,2025-08-13 01:34:49,26,"F3,F5",1,19,tablet,Firefox,2025-11-03 12:53:08.468806
2708,645,2025-10-28 17:21:23,2025-10-28 18:02:23,41,"F1,F5,F3,F2",2,15,mobile,Firefox,2025-11-03 12:53:08.468806
2709,342,2025-10-25 17:09:24,2025-10-25 18:02:24,53,F1,0,12,tablet,Firefox,2025-11-03 12:53:08.468806
2710,151,2025-06-20 09:42:33,2025-06-20 10:18:33,36,"F1,F3",1,17,tablet,Safari,2025-11-03 12:53:08.468806
2711,489,2025-05-16 16:04:13,2025-05-16 17:00:13,56,"F4,F3,F2",5,6,tablet,Edge,2025-11-03 12:53:08.468806
2712,424,2025-06-15 12:38:09,2025-06-15 13:21:09,43,F5,3,20,tablet,Firefox,2025-11-03 12:53:08.468806
2713,65,2025-08-14 13:52:02,2025-08-14 15:15:02,83,"F2,F5,F1,F4",1,3,tablet,Firefox,2025-11-03 12:53:08.468806
2714,433,2025-06-05 01:42:24,2025-06-05 02:14:24,32,"F4,F2",4,13,tablet,Firefox,2025-11-03 12:53:08.468806
2715,884,2025-06-08 21:12:20,2025-06-08 22:35:20,83,"F2,F4,F1",1,9,mobile,Edge,2025-11-03 12:53:08.468806
2716,889,2025-05-14 00:11:16,2025-05-14 01:40:16,89,F3,1,19,tablet,Chrome,2025-11-03 12:53:08.468806
2717,791,2025-09-07 07:18:34,2025-09-07 07:32:34,14,"F3,F5",5,6,mobile,Firefox,2025-11-03 12:53:08.468806
2718,739,2025-09-15 20:39:45,2025-09-15 21:16:45,37,"F1,F2,F4",3,15,tablet,Chrome,2025-11-03 12:53:08.468806
2719,801,2025-05-05 20:03:53,2025-05-05 21:33:53,90,"F2,F4,F5,F1",5,19,mobile,Firefox,2025-11-03 12:53:08.468806
2720,83,2025-08-19 06:48:01,2025-08-19 08:07:01,79,"F5,F1",4,14,mobile,Chrome,2025-11-03 12:53:08.468806
2721,845,2025-06-04 14:55:41,2025-06-04 15:30:41,35,"F2,F1",2,18,mobile,Edge,2025-11-03 12:53:08.468806
2722,360,2025-10-03 04:09:17,2025-10-03 04:21:17,12,"F3,F2,F4",1,9,tablet,Chrome,2025-11-03 12:53:08.468806
2723,290,2025-05-28 02:23:04,2025-05-28 03:12:04,49,"F5,F4,F3,F1",5,11,desktop,Edge,2025-11-03 12:53:08.468806
2724,50,2025-06-21 17:11:51,2025-06-21 18:04:51,53,"F1,F5",3,8,mobile,Chrome,2025-11-03 12:53:08.468806
2725,197,2025-07-09 16:39:14,2025-07-09 17:47:14,68,F3,0,2,tablet,Edge,2025-11-03 12:53:08.468806
2726,390,2025-05-12 00:52:54,2025-05-12 01:51:54,59,"F5,F2,F3,F4",3,7,mobile,Firefox,2025-11-03 12:53:08.468806
2727,142,2025-08-17 08:35:53,2025-08-17 09:42:53,67,F4,4,20,tablet,Edge,2025-11-03 12:53:08.468806
2728,747,2025-09-23 11:59:39,2025-09-23 12:58:39,59,"F5,F2,F4",5,8,desktop,Safari,2025-11-03 12:53:08.468806
2729,502,2025-10-11 10:50:50,2025-10-11 12:11:50,81,F1,1,13,desktop,Firefox,2025-11-03 12:53:08.468806
2730,8,2025-10-27 01:04:43,2025-10-27 01:57:43,53,"F4,F3,F5,F1",3,20,tablet,Chrome,2025-11-03 12:53:08.468806
2731,958,2025-06-19 16:24:11,2025-06-19 16:37:11,13,F5,1,5,desktop,Safari,2025-11-03 12:53:08.468806
2732,656,2025-08-05 20:53:16,2025-08-05 21:21:16,28,F4,3,3,desktop,Firefox,2025-11-03 12:53:08.468806
2733,718,2025-10-09 01:50:24,2025-10-09 03:20:24,90,F3,4,10,tablet,Edge,2025-11-03 12:53:08.468806
2734,154,2025-07-18 00:41:51,2025-07-18 00:48:51,7,"F1,F5,F4,F2",2,8,mobile,Firefox,2025-11-03 12:53:08.468806
2735,742,2025-07-11 00:04:09,2025-07-11 01:23:09,79,"F4,F5",3,15,mobile,Chrome,2025-11-03 12:53:08.468806
2736,640,2025-06-09 18:25:29,2025-06-09 18:30:29,5,"F2,F4,F1",4,15,tablet,Firefox,2025-11-03 12:53:08.468806
2737,248,2025-07-06 12:12:36,2025-07-06 13:14:36,62,"F1,F3",3,8,desktop,Firefox,2025-11-03 12:53:08.468806
2738,672,2025-05-14 06:30:04,2025-05-14 06:57:04,27,F2,1,10,tablet,Chrome,2025-11-03 12:53:08.468806
2739,727,2025-06-01 03:03:04,2025-06-01 03:34:04,31,"F2,F5,F4",2,6,tablet,Firefox,2025-11-03 12:53:08.468806
2740,739,2025-07-27 08:13:24,2025-07-27 09:43:24,90,F4,1,3,desktop,Chrome,2025-11-03 12:53:08.468806
2741,447,2025-10-31 22:18:25,2025-10-31 22:45:25,27,"F3,F5",1,3,desktop,Safari,2025-11-03 12:53:08.468806
2742,754,2025-06-19 23:53:17,2025-06-20 00:50:17,57,"F4,F3",5,2,tablet,Firefox,2025-11-03 12:53:08.468806
2743,969,2025-10-18 19:55:06,2025-10-18 21:02:06,67,"F5,F4,F2",1,14,tablet,Safari,2025-11-03 12:53:08.468806
2744,30,2025-08-13 17:13:28,2025-08-13 17:36:28,23,"F5,F2",2,12,mobile,Chrome,2025-11-03 12:53:08.468806
2745,908,2025-05-29 00:44:03,2025-05-29 01:39:03,55,"F3,F2,F1",2,14,tablet,Safari,2025-11-03 12:53:08.468806
2746,41,2025-10-09 21:23:21,2025-10-09 22:10:21,47,"F5,F1,F2,F3",3,6,desktop,Firefox,2025-11-03 12:53:08.468806
2747,380,2025-06-26 23:04:02,2025-06-26 23:19:02,15,"F1,F2",3,10,desktop,Firefox,2025-11-03 12:53:08.468806
2748,540,2025-08-31 16:16:53,2025-08-31 16:44:53,28,"F2,F5",4,19,mobile,Firefox,2025-11-03 12:53:08.468806
2749,593,2025-10-20 11:51:07,2025-10-20 12:51:07,60,"F3,F4,F2,F1",0,7,tablet,Firefox,2025-11-03 12:53:08.468806
2750,736,2025-05-17 14:38:03,2025-05-17 14:48:03,10,F4,1,12,mobile,Safari,2025-11-03 12:53:08.468806
2751,727,2025-10-01 17:29:15,2025-10-01 17:35:15,6,"F5,F3,F2",2,1,mobile,Chrome,2025-11-03 12:53:08.468806
2752,550,2025-09-05 04:01:38,2025-09-05 05:02:38,61,"F3,F5,F2",3,19,mobile,Chrome,2025-11-03 12:53:08.468806
2753,979,2025-08-17 02:01:12,2025-08-17 03:15:12,74,"F4,F3,F5",4,8,mobile,Edge,2025-11-03 12:53:08.468806
2754,422,2025-05-18 00:55:39,2025-05-18 01:26:39,31,"F5,F2,F3,F4",4,8,tablet,Edge,2025-11-03 12:53:08.468806
2755,837,2025-05-08 10:59:44,2025-05-08 11:22:44,23,"F2,F1,F4,F5",4,1,mobile,Edge,2025-11-03 12:53:08.468806
2756,547,2025-08-20 00:23:33,2025-08-20 01:46:33,83,"F4,F2",5,13,desktop,Edge,2025-11-03 12:53:08.468806
2757,430,2025-09-23 23:52:23,2025-09-24 00:00:23,8,"F4,F3,F5",1,13,desktop,Safari,2025-11-03 12:53:08.468806
2758,79,2025-09-01 07:41:33,2025-09-01 08:08:33,27,"F5,F3,F1,F4",2,4,tablet,Firefox,2025-11-03 12:53:08.468806
2759,669,2025-05-22 05:23:17,2025-05-22 06:49:17,86,"F5,F3",5,14,mobile,Chrome,2025-11-03 12:53:08.468806
2760,356,2025-07-12 02:42:00,2025-07-12 03:41:00,59,"F1,F4",2,14,mobile,Edge,2025-11-03 12:53:08.468806
2761,139,2025-06-03 23:36:10,2025-06-03 23:55:10,19,"F3,F5,F4",0,9,desktop,Edge,2025-11-03 12:53:08.468806
2762,659,2025-09-13 15:14:01,2025-09-13 15:21:01,7,"F3,F2",3,11,tablet,Chrome,2025-11-03 12:53:08.468806
2763,904,2025-10-23 07:03:40,2025-10-23 07:45:40,42,F1,0,10,mobile,Edge,2025-11-03 12:53:08.468806
